detector,fp_per_image_query,seed_count,sensitivity,sensitivity_std,achieved_fp_per_image,achieved_fp_per_image_std,candidate_floor_limited_run_count,candidate_floor_limited_seeds
faster_rcnn,0.025333333333333333,5,0.13432835820895522,0.015609328853247674,0.02426666666666667,0.001115546702045433,0,
faster_rcnn,0.02666666666666667,5,0.13955223880597015,0.012543086801471351,0.0256,0.0017384539747207063,0,
faster_rcnn,0.028,5,0.14328358208955222,0.014354764225127875,0.027466666666666667,0.0007302967433402208,0,
faster_rcnn,0.029333333333333333,5,0.14776119402985075,0.013607897409560048,0.0288,0.001192569587999887,0,
faster_rcnn,0.030666666666666665,5,0.15,0.01430618620349315,0.029599999999999998,0.0017384539747207048,0,
faster_rcnn,0.032,5,0.15074626865671642,0.014110201791932123,0.030133333333333335,0.002022100118413746,0,
faster_rcnn,0.03333333333333333,5,0.15597014925373134,0.011621202613729434,0.0328,0.0011925695879998885,0,
faster_rcnn,0.034666666666666665,5,0.15820895522388062,0.009730152843586047,0.03333333333333334,0.0016329931618554521,0,
faster_rcnn,0.036,5,0.15895522388059705,0.009365597311948609,0.03386666666666667,0.0020221001184137465,0,
faster_rcnn,0.037333333333333336,5,0.16044776119402987,0.012653600714785948,0.035199999999999995,0.0015202339001321851,0,
faster_rcnn,0.03866666666666667,5,0.16343283582089552,0.013556643376555936,0.03733333333333333,0.0018856180831641287,0,
faster_rcnn,0.04,5,0.1664179104477612,0.013086326803544915,0.038400000000000004,0.0021908902300206657,0,
faster_rcnn,0.04133333333333333,5,0.16865671641791044,0.013033021788487297,0.04026666666666667,0.001115546702045433,0,
faster_rcnn,0.042666666666666665,5,0.1753731343283582,0.017301527043835266,0.04159999999999999,0.001738453974720705,0,
faster_rcnn,0.044,5,0.1753731343283582,0.017301527043835266,0.04159999999999999,0.001738453974720705,0,
faster_rcnn,0.04533333333333334,5,0.18134328358208956,0.015519876375436876,0.0448,0.00119256958799989,0,
faster_rcnn,0.04666666666666667,5,0.1843283582089552,0.012817585102475873,0.04533333333333333,0.0016329931618554534,0,
faster_rcnn,0.048,5,0.1873134328358209,0.01220554271178816,0.0472,0.0011925695879998867,0,
faster_rcnn,0.04933333333333333,5,0.1880597014925373,0.01168095212126756,0.04773333333333333,0.0014605934866804417,0,
faster_rcnn,0.050666666666666665,5,0.19029850746268656,0.009872206384569373,0.04906666666666666,0.0023851391759997734,0,
faster_rcnn,0.052,5,0.19402985074626866,0.011799543508090966,0.05146666666666666,0.0007302967433402208,0,
faster_rcnn,0.05333333333333334,5,0.1970149253731343,0.011005881495337776,0.052533333333333335,0.0011925695879998902,0,
faster_rcnn,0.05466666666666667,5,0.19776119402985076,0.011500772393598833,0.05306666666666667,0.0014605934866804447,0,
faster_rcnn,0.056,5,0.20074626865671644,0.015918454483359358,0.05386666666666666,0.0022310934040908684,0,
faster_rcnn,0.05733333333333333,5,0.20223880597014926,0.01656144852326279,0.054933333333333334,0.002890597785157173,0,
faster_rcnn,0.058666666666666666,5,0.20597014925373136,0.014060778866728935,0.057866666666666663,0.0011925695879998867,0,
faster_rcnn,0.06,5,0.20597014925373136,0.014060778866728935,0.057866666666666663,0.0011925695879998867,0,
faster_rcnn,0.06133333333333333,5,0.20746268656716418,0.01435476422512787,0.058399999999999994,0.001977652929892175,0,
faster_rcnn,0.06266666666666666,5,0.208955223880597,0.012375465635654479,0.059199999999999996,0.0027648588471103604,0,
faster_rcnn,0.064,5,0.20970149253731343,0.01162120261372943,0.059466666666666654,0.003211091887677945,0,
faster_rcnn,0.06533333333333333,5,0.21119402985074626,0.011975228758120307,0.06133333333333333,0.0033993463423951883,0,
faster_rcnn,0.06666666666666667,5,0.21417910447761193,0.012262445317279838,0.06426666666666667,0.004044200236827493,0,
faster_rcnn,0.068,5,0.21417910447761193,0.012262445317279838,0.06426666666666667,0.004044200236827493,0,
faster_rcnn,0.06933333333333333,5,0.21567164179104478,0.010354057407098207,0.06586666666666667,0.004953113498935122,0,
faster_rcnn,0.07066666666666667,5,0.2164179104477612,0.010553832555023093,0.06666666666666668,0.00541602560309064,0,
faster_rcnn,0.072,5,0.21940298507462686,0.008089359473387613,0.068,0.006394442031083624,0,
faster_rcnn,0.07333333333333333,5,0.22313432835820896,0.010354057407098221,0.07306666666666665,0.0005962847939999465,0,
faster_rcnn,0.07466666666666667,5,0.2238805970149254,0.009139887099937235,0.0736,0.0005962847939999465,0,
faster_rcnn,0.076,5,0.2238805970149254,0.009139887099937235,0.0736,0.0005962847939999465,0,
faster_rcnn,0.07733333333333334,5,0.22462686567164178,0.010354057407098213,0.0744,0.001738453974720708,0,
faster_rcnn,0.07866666666666666,5,0.22761194029850745,0.00951309610744923,0.07546666666666665,0.0029211869733608833,0,
faster_rcnn,0.08,5,0.22761194029850745,0.00951309610744923,0.07546666666666665,0.0029211869733608833,0,
faster_rcnn,0.08133333333333333,5,0.23358208955223878,0.016392449728722995,0.07706666666666666,0.0035777087639996606,0,
