detector,curve,iou_definition,recall,seed_count,precision,precision_std,average_precision,average_precision_std
faster_rcnn,ap50,IoU=0.50,0.67,3,0.13557729087126477,0.024051887180527247,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.68,3,0.1284669731353171,0.02198968204254327,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.6900000000000001,3,0.12187328689074906,0.015793500901356766,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.7000000000000001,3,0.1155861985464927,0.012166715433788633,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.71,3,0.11072509121083679,0.010742073083060084,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.72,3,0.1065273585291015,0.005191294944420593,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.73,3,0.10393718854214144,0.0030095002845805826,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.74,3,0.09616433358245384,0.006149619666643131,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.75,3,0.09416963384536503,0.0074093852669556174,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.76,3,0.08866989187715126,0.008207045164329099,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.77,3,0.08221808882216626,0.005881205988126253,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.78,3,0.07553392217191336,0.002134578839369023,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.79,3,0.07222924377520912,0.001680533834075934,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.8,3,0.06854107577125217,0.004452111921520688,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.81,3,0.06472107062216619,0.005950813084624642,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.8200000000000001,3,0.062336633652773636,0.0060358049991459896,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.8300000000000001,3,0.05814839058971601,0.0020815750170851397,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.84,3,0.05238197631794526,0.004207312278977974,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.85,3,0.048524402178098225,0.006203685214618738,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.86,3,0.04466065341163087,0.005251885338349723,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.87,3,0.04192270570233977,0.0071443786580962,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.88,3,0.04076448963621504,0.007382313650964866,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.89,3,0.03697086413184683,0.0067769126067209005,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.9,3,0.0324554165457693,0.007344818013828583,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.91,3,0.02954067895205638,0.005829426785861271,0.3084005449593519,0.01229424896233832
faster_rcnn,ap50,IoU=0.50,0.92,3,0.01698783054775746,0.015407687568161695,0.3084005449593519,0.01229424896233832
