detector,repetition,image_id,seconds,detections,max_boxes_absolute_error,max_scores_absolute_error
yolo11s,2,47be0a9e-b6f7-4104-ab24-f3671287aead.png,0.016464000043924898,0,0.0,0.0
yolo11s,2,d1a35ffa-157f-4e1b-8656-72b40ecff775.png,0.016624299983959645,0,0.0,0.0
yolo11s,2,38e001a1-f518-4dc3-bdf7-b568ba90f512.png,0.015988699975423515,0,0.0,0.0
yolo11s,2,28ba0617-0cac-4198-8b8a-c35fde545ace.png,0.01886949996696785,6,0.0,0.0
yolo11s,2,00313ee0-9eaa-42f4-b0ab-c148ed3241cd.png,0.016360500012524426,0,0.0,0.0
yolo11s,2,64261ed9-63ec-457f-a7ae-a7ce346ed938.png,0.017155800014734268,7,0.0,0.0
yolo11s,2,3e5d2773-d4a8-42eb-bc5a-395bf04b0ac3.png,0.016096699982881546,0,0.0,0.0
yolo11s,2,d8cf8e37-9ba7-47ea-9e78-0c635e550583.png,0.01682080002501607,3,0.0,0.0
yolo11s,2,b0469327-31ae-457e-b1d8-31d1a99fc0d6.png,0.01718830002937466,0,0.0,0.0
yolo11s,2,17764c35-e511-4ff1-a7d1-cc5d670b0f08.png,0.017120199976488948,6,0.0,0.0
yolo11s,2,781c3177-0d28-4a95-902d-070104584431.png,0.016213800001423806,0,0.0,0.0
yolo11s,2,bd20e44c-abe6-48ac-afc7-e5cd95aa9441.png,0.015989799983799458,0,0.0,0.0
yolo11s,2,f4ed7271-d4b8-4bbd-a084-2728e2ef0253.png,0.016186799970455468,0,0.0,0.0
yolo11s,2,c8f6693a-36a2-444c-ad76-6613c41e87ea.png,0.01717790000839159,0,0.0,0.0
yolo11s,2,a872cd00-56a9-47b7-b38b-0ee07f10cdeb.png,0.01649750000797212,0,0.0,0.0
yolo11s,2,ae61cc11-2e4c-4715-8048-408677485e60.png,0.01651700004003942,0,0.0,0.0
yolo11s,2,82d1c9a4-49f0-4e33-b359-06e9b4a38e11.png,0.016456499986816198,1,0.0,0.0
yolo11s,2,f99dcdfc-1490-43ac-87ab-39a7cc4189b1.png,0.016932800004724413,1,0.0,0.0
yolo11s,2,29128fda-79ce-4a14-bbf9-9884422075d0.png,0.01828020001994446,3,0.0,0.0
yolo11s,2,b6881b42-dbed-4d4b-b631-29def07e2989.png,0.016488499997649342,0,0.0,0.0
yolo11s,2,169d225c-4691-4897-a382-8aac28b0c348.png,0.017333899973891675,0,0.0,0.0
yolo11s,2,ca315c36-fd74-46dd-9307-0524e6b937bb.png,0.016938399989157915,0,0.0,0.0
yolo11s,2,988557ef-b991-40cf-90dc-483a2534a75a.png,0.01837629999499768,5,0.0,0.0
yolo11s,2,f8918010-5d4d-430b-bacb-8ca1f278abae.png,0.018395300023257732,1,0.0,0.0
yolo11s,2,ceb849b4-5618-4c3b-b34a-6ef007ae2ba0.png,0.017799199966248125,2,0.0,0.0
yolo11s,2,d7ccc813-9dab-48c3-bf30-c6d305c85a4a.png,0.017474799999035895,7,0.0,0.0
yolo11s,2,0864e801-58cb-4df8-b7a8-dd9e32c97178.png,0.015902800019830465,0,0.0,0.0
yolo11s,2,64965325-3bb3-41f9-9377-b19ec6110048.png,0.01736170001095161,7,0.0,0.0
yolo11s,2,4f71fa14-67f7-4985-8f06-b8480416790f.png,0.01827140001114458,2,0.0,0.0
yolo11s,2,8d85ff98-36a9-4763-9238-1fe184b8409e.png,0.01727250003023073,0,0.0,0.0
yolo11s,2,459ef256-48ff-4456-b5f6-e2383bfbdc33.png,0.01751430000877008,1,0.0,0.0
yolo11s,2,83f0d9e7-520b-41ee-a7c0-f93713784281.png,0.01785770000424236,4,0.0,0.0
yolo11s,2,8bc6dd29-efc9-4ffc-9562-2f35b815390f.png,0.019563500012736768,1,0.0,0.0
yolo11s,2,74ef566d-21ce-4b66-b134-a713ca915762.png,0.016992199991364032,1,0.0,0.0
yolo11s,2,6a078738-03df-4e3f-adb3-d203baef1e1c.png,0.017406400002073497,2,0.0,0.0
yolo11s,2,7e7f06d1-3d03-448f-937c-3c9a449d773c.png,0.01572560000931844,0,0.0,0.0
yolo11s,2,f750621a-0f9d-4dea-941d-a2c52a8aba72.png,0.016630800033453852,6,0.0,0.0
yolo11s,2,e4953ef6-48c4-4aee-b6e8-57baa785b8a2.png,0.017533100035507232,10,0.0,0.0
yolo11s,2,8ce38d07-8569-41dd-beb9-40d9afc3f2cc.png,0.016369399963878095,0,0.0,0.0
yolo11s,2,853eb3dc-762c-4b84-901e-3399addf1fe6.png,0.017517999978736043,0,0.0,0.0
yolo11s,2,81d9d146-e9bb-478b-aeed-c2431780030e.png,0.01849330001277849,4,0.0,0.0
yolo11s,2,d55fda52-2efc-449c-a9c5-5066a16ea85b.png,0.016794499999377877,0,0.0,0.0
yolo11s,2,55a8fd40-5cd5-41a7-b23b-1b2bd671db04.png,0.016863900003954768,0,0.0,0.0
yolo11s,2,7dcad195-26c3-434c-a280-9896068db98b.png,0.01593470002990216,0,0.0,0.0
yolo11s,2,bfbd4ed3-1d78-437b-b5dc-09ab063b55fa.png,0.017604399996344,2,0.0,0.0
yolo11s,2,c9401b1c-b019-4a75-b399-1bc073ffe860.png,0.01754530001198873,0,0.0,0.0
yolo11s,2,b0dbfa41-de0b-40f5-b635-3bdb73c620a6.png,0.020132700039539486,3,0.0,0.0
yolo11s,2,a2d7192f-22d8-495c-b22c-c1e56b59d3be.png,0.01827840000623837,0,0.0,0.0
yolo11s,2,e69f1dc2-812e-4ef4-8d6b-7b6c8bdb7b89.png,0.019510100013576448,2,0.0,0.0
yolo11s,2,8c9f3f8a-e276-4afc-8005-e770a332c3e7.png,0.01919420005287975,0,0.0,0.0
yolo11s,2,a97c72b5-606b-47c2-8837-5925c62d5aa2.png,0.020372700004372746,0,0.0,0.0
yolo11s,2,2b55eeed-3408-46fd-9e18-d7c5295a92b2.png,0.020229000016115606,1,0.0,0.0
yolo11s,2,cf4fe47f-62a2-4b8a-96ce-8a30296f5a7f.png,0.02013660001102835,1,0.0,0.0
yolo11s,2,15c50f7a-a638-4665-9101-cc2ffdc39a43.png,0.020311600004788488,0,0.0,0.0
yolo11s,2,472688c0-2bd6-4fa3-b2ee-56b441e5cb35.png,0.01613040000665933,0,0.0,0.0
yolo11s,2,57a59afd-3382-4b13-99f2-69f2c7fb52ab.png,0.01671679998980835,3,0.0,0.0
yolo11s,2,3b7f8762-a4db-472d-bdf2-baad45d06f86.png,0.015982899989467114,0,0.0,0.0
yolo11s,2,c43a02c5-a5d0-4c33-9ca8-b09c639c6f0f.png,0.015976800001226366,0,0.0,0.0
yolo11s,2,c3b05294-29be-46e4-8a51-96fd211e4ca5.png,0.016220299992710352,0,0.0,0.0
yolo11s,2,f5cb4b26-5821-4b91-90a0-629f4f0cbd2f.png,0.021009600022807717,6,0.0,0.0
faster_rcnn,2,68f6391e-0148-458f-975c-5369d10ef81a.png,0.0585974000277929,24,0.0,0.0
faster_rcnn,2,bce09fde-2765-4fe5-ac6f-1e5966a43882.png,0.0481652999878861,36,0.0,0.0
faster_rcnn,2,776b44fa-43e6-4f7b-87fb-7ae97763085f.png,0.047594400006346405,32,0.0,0.0
faster_rcnn,2,f2f285d8-db26-4907-a795-c43ffbf0cad1.png,0.047192900034133345,38,0.0,0.0
faster_rcnn,2,dce6a692-4798-4d0e-b183-bf981ce5da46.png,0.0531677000108175,12,0.0,0.0
faster_rcnn,2,b42eaeb8-b6d3-41d7-836c-56fd0922abf6.png,0.05349500000011176,39,0.0,0.0
faster_rcnn,2,843051a1-92ae-40b3-a835-70ba939338cd.png,0.05306459998246282,37,0.0,0.0
faster_rcnn,2,5b6f828f-98b3-4a29-b93c-763594d135fd.png,0.050765099993441254,35,0.0,0.0
faster_rcnn,2,723515df-a2b9-4f89-bb3f-437e364bc726.png,0.046647800016216934,34,0.0,0.0
faster_rcnn,2,ece9ecd0-64b4-4672-b0af-96d0a147b3cd.png,0.046303700015414506,30,0.0,0.0
faster_rcnn,2,41e6698f-96a6-4072-ade5-e018a57c0460.png,0.051271700009237975,14,0.0,0.0
faster_rcnn,2,79ae041d-6f41-47b0-b82e-02e78f7896c0.png,0.04962499998509884,31,0.0,0.0
faster_rcnn,2,f98f029b-bd96-4a3b-b7df-68a198750541.png,0.046463700011372566,8,0.0,0.0
faster_rcnn,2,6e0ac228-0e49-4dd6-b5b1-bfd376b35365.png,0.045968799968250096,13,0.0,0.0
faster_rcnn,2,88942782-7948-43f0-bb6a-8ef1f7002327.png,0.048389899951871485,4,0.0,0.0
faster_rcnn,2,5f0b21ab-ed6f-4ce0-ba33-af559c6c6c5f.png,0.052885199955198914,31,0.0,0.0
faster_rcnn,2,c0608b6d-a375-4cda-8133-b5ec73217435.png,0.05231980001553893,25,0.0,0.0
faster_rcnn,2,ddd1dc87-9c71-4728-b4a1-2c28d2e4fd8a.png,0.05124150001211092,30,0.0,0.0
faster_rcnn,2,f3c57937-bb53-4463-99e9-ae51e120678f.png,0.04846739995991811,28,0.0,0.0
faster_rcnn,2,03682e3c-d601-4e35-9ba5-06e85bba5c7c.png,0.05089760001283139,13,0.0,0.0
faster_rcnn,2,89e23e03-487d-49dd-ae1e-b42efe3ae119.png,0.053019900049548596,14,0.0,0.0
faster_rcnn,2,f623bffb-23e3-4861-a081-17ff805f9570.png,0.05308870004955679,25,0.0,0.0
faster_rcnn,2,9bd0edc1-d478-43b3-9f0d-809a41fe395e.png,0.05111639999086037,22,0.0,0.0
faster_rcnn,2,8ef2ab87-f997-405c-8ccf-b32c7efaccff.png,0.04630879999604076,12,0.0,0.0
faster_rcnn,2,65738ec0-4bc7-45b4-ad9c-8d1d84b1618f.png,0.04659079998964444,29,0.0,0.0
faster_rcnn,2,e27c61ea-5502-4033-8c74-a700de56eea4.png,0.04730720003135502,42,0.0,0.0
faster_rcnn,2,e6f88624-0bdb-40c3-9a36-7abe982a65c5.png,0.052179999998770654,37,0.0,0.0
faster_rcnn,2,6ed32587-0518-4b4b-95e6-a4b0651b1a6d.png,0.05098380002891645,33,0.0,0.0
faster_rcnn,2,93352cf0-4e4c-4b86-b132-c6f0c492537e.png,0.05232669995166361,13,0.0,0.0
faster_rcnn,2,b7bee95b-ea79-46de-ac78-94ff8328a274.png,0.050035999971441925,31,0.0,0.0
faster_rcnn,2,b6271674-f13d-4087-ae03-d6ae35381dfc.png,0.04703910002717748,40,0.0,0.0
faster_rcnn,2,4a055fd8-229a-45f7-afa1-84488eac8ae3.png,0.046624000009614974,15,0.0,0.0
faster_rcnn,2,6f47bae9-705f-41c8-8a28-d5cf88927b0e.png,0.04704199999105185,24,0.0,0.0
faster_rcnn,2,b8020472-9c2d-44ce-a09b-f5795b95f230.png,0.04882900003576651,23,0.0,0.0
faster_rcnn,2,13f8bb2b-9c21-4131-aee1-eef3bc0cf88b.png,0.04815699998289347,9,0.0,0.0
faster_rcnn,2,1871337b-8e0b-4329-93a4-b0d9afc5c814.png,0.053372599999420345,33,0.0,0.0
faster_rcnn,2,6fe73af9-299c-4fa8-bb73-11e4fd4398d9.png,0.051999200019054115,25,0.0,0.0
faster_rcnn,2,7cbb6939-4333-4f08-ae0f-b7631307775d.png,0.05066319997422397,19,0.0,0.0
faster_rcnn,2,74b0e0b5-eaa2-4112-a15a-e3b883907053.png,0.04705379996448755,11,0.0,0.0
faster_rcnn,2,e5609023-683a-4582-a9e4-81aa527bb63c.png,0.04752389999339357,37,0.0,0.0
faster_rcnn,2,47be0a9e-b6f7-4104-ab24-f3671287aead.png,0.04652279999572784,17,0.0,0.0
faster_rcnn,2,d1a35ffa-157f-4e1b-8656-72b40ecff775.png,0.04671220004092902,40,0.0,0.0
faster_rcnn,2,38e001a1-f518-4dc3-bdf7-b568ba90f512.png,0.046819299983326346,35,0.0,0.0
faster_rcnn,2,28ba0617-0cac-4198-8b8a-c35fde545ace.png,0.04749300004914403,45,0.0,0.0
faster_rcnn,2,00313ee0-9eaa-42f4-b0ab-c148ed3241cd.png,0.047910000022966415,18,0.0,0.0
faster_rcnn,2,64261ed9-63ec-457f-a7ae-a7ce346ed938.png,0.05023690004600212,37,0.0,0.0
faster_rcnn,2,3e5d2773-d4a8-42eb-bc5a-395bf04b0ac3.png,0.051485099946148694,14,0.0,0.0
faster_rcnn,2,d8cf8e37-9ba7-47ea-9e78-0c635e550583.png,0.05220699997153133,36,0.0,0.0
faster_rcnn,2,b0469327-31ae-457e-b1d8-31d1a99fc0d6.png,0.047665500023867935,18,0.0,0.0
faster_rcnn,2,17764c35-e511-4ff1-a7d1-cc5d670b0f08.png,0.04663050000090152,36,0.0,0.0
faster_rcnn,2,781c3177-0d28-4a95-902d-070104584431.png,0.04705309995915741,16,0.0,0.0
faster_rcnn,2,bd20e44c-abe6-48ac-afc7-e5cd95aa9441.png,0.046986599976662546,27,0.0,0.0
faster_rcnn,2,f4ed7271-d4b8-4bbd-a084-2728e2ef0253.png,0.047548200003802776,23,0.0,0.0
faster_rcnn,2,c8f6693a-36a2-444c-ad76-6613c41e87ea.png,0.04862039996078238,6,0.0,0.0
faster_rcnn,2,a872cd00-56a9-47b7-b38b-0ee07f10cdeb.png,0.04634870000882074,8,0.0,0.0
faster_rcnn,2,ae61cc11-2e4c-4715-8048-408677485e60.png,0.04687800002284348,18,0.0,0.0
faster_rcnn,2,82d1c9a4-49f0-4e33-b359-06e9b4a38e11.png,0.04610420000972226,23,0.0,0.0
faster_rcnn,2,f99dcdfc-1490-43ac-87ab-39a7cc4189b1.png,0.05102750001242384,35,0.0,0.0
faster_rcnn,2,29128fda-79ce-4a14-bbf9-9884422075d0.png,0.050655500032007694,39,0.0,0.0
faster_rcnn,2,b6881b42-dbed-4d4b-b631-29def07e2989.png,0.05523260001791641,27,0.0,0.0
faster_rcnn,2,169d225c-4691-4897-a382-8aac28b0c348.png,0.048579700000118464,10,0.0,0.0
faster_rcnn,2,ca315c36-fd74-46dd-9307-0524e6b937bb.png,0.048766500025521964,9,0.0,0.0
faster_rcnn,2,988557ef-b991-40cf-90dc-483a2534a75a.png,0.04651830001967028,42,0.0,0.0
faster_rcnn,2,f8918010-5d4d-430b-bacb-8ca1f278abae.png,0.04747250000946224,32,0.0,0.0
faster_rcnn,2,ceb849b4-5618-4c3b-b34a-6ef007ae2ba0.png,0.04646199999842793,27,0.0,0.0
faster_rcnn,2,d7ccc813-9dab-48c3-bf30-c6d305c85a4a.png,0.047660799988079816,35,0.0,0.0
faster_rcnn,2,0864e801-58cb-4df8-b7a8-dd9e32c97178.png,0.04701450001448393,8,0.0,0.0
faster_rcnn,2,64965325-3bb3-41f9-9377-b19ec6110048.png,0.04652199998963624,35,0.0,0.0
faster_rcnn,2,4f71fa14-67f7-4985-8f06-b8480416790f.png,0.04691610002191737,28,0.0,0.0
faster_rcnn,2,8d85ff98-36a9-4763-9238-1fe184b8409e.png,0.04647170001408085,17,0.0,0.0
faster_rcnn,2,459ef256-48ff-4456-b5f6-e2383bfbdc33.png,0.04716799996094778,17,0.0,0.0
faster_rcnn,2,83f0d9e7-520b-41ee-a7c0-f93713784281.png,0.04651240003295243,39,0.0,0.0
faster_rcnn,2,8bc6dd29-efc9-4ffc-9562-2f35b815390f.png,0.04779989999951795,29,0.0,0.0
faster_rcnn,2,74ef566d-21ce-4b66-b134-a713ca915762.png,0.05116750003071502,14,0.0,0.0
faster_rcnn,2,6a078738-03df-4e3f-adb3-d203baef1e1c.png,0.05151219997787848,35,0.0,0.0
faster_rcnn,2,7e7f06d1-3d03-448f-937c-3c9a449d773c.png,0.05267579999053851,18,0.0,0.0
faster_rcnn,2,f750621a-0f9d-4dea-941d-a2c52a8aba72.png,0.04718779999529943,39,0.0,0.0
faster_rcnn,2,e4953ef6-48c4-4aee-b6e8-57baa785b8a2.png,0.046774899994488806,33,0.0,0.0
faster_rcnn,2,8ce38d07-8569-41dd-beb9-40d9afc3f2cc.png,0.04642009997041896,17,0.0,0.0
faster_rcnn,2,853eb3dc-762c-4b84-901e-3399addf1fe6.png,0.0468745999969542,15,0.0,0.0
faster_rcnn,2,81d9d146-e9bb-478b-aeed-c2431780030e.png,0.04664949997095391,37,0.0,0.0
faster_rcnn,2,d55fda52-2efc-449c-a9c5-5066a16ea85b.png,0.04692729999078438,9,0.0,0.0
faster_rcnn,2,55a8fd40-5cd5-41a7-b23b-1b2bd671db04.png,0.04711899999529123,22,0.0,0.0
faster_rcnn,2,7dcad195-26c3-434c-a280-9896068db98b.png,0.04735070001333952,12,0.0,0.0
faster_rcnn,2,bfbd4ed3-1d78-437b-b5dc-09ab063b55fa.png,0.04666039999574423,15,0.0,0.0
faster_rcnn,2,c9401b1c-b019-4a75-b399-1bc073ffe860.png,0.046386700007133186,34,0.0,0.0
faster_rcnn,2,b0dbfa41-de0b-40f5-b635-3bdb73c620a6.png,0.04670769994845614,42,0.0,0.0
faster_rcnn,2,a2d7192f-22d8-495c-b22c-c1e56b59d3be.png,0.047094899986404926,28,0.0,0.0
faster_rcnn,2,e69f1dc2-812e-4ef4-8d6b-7b6c8bdb7b89.png,0.046586700016632676,41,0.0,0.0
faster_rcnn,2,8c9f3f8a-e276-4afc-8005-e770a332c3e7.png,0.04799769999226555,12,0.0,0.0
faster_rcnn,2,a97c72b5-606b-47c2-8837-5925c62d5aa2.png,0.04666469997027889,21,0.0,0.0
faster_rcnn,2,2b55eeed-3408-46fd-9e18-d7c5295a92b2.png,0.04736970004159957,29,0.0,0.0
faster_rcnn,2,cf4fe47f-62a2-4b8a-96ce-8a30296f5a7f.png,0.04637170000933111,15,0.0,0.0
faster_rcnn,2,15c50f7a-a638-4665-9101-cc2ffdc39a43.png,0.0482450999552384,15,0.0,0.0
faster_rcnn,2,472688c0-2bd6-4fa3-b2ee-56b441e5cb35.png,0.04722040001070127,13,0.0,0.0
faster_rcnn,2,57a59afd-3382-4b13-99f2-69f2c7fb52ab.png,0.04674890002934262,26,0.0,0.0
faster_rcnn,2,3b7f8762-a4db-472d-bdf2-baad45d06f86.png,0.04701149999164045,7,0.0,0.0
faster_rcnn,2,c43a02c5-a5d0-4c33-9ca8-b09c639c6f0f.png,0.046659399988129735,13,0.0,0.0
faster_rcnn,2,c3b05294-29be-46e4-8a51-96fd211e4ca5.png,0.046874600055161864,17,0.0,0.0
faster_rcnn,2,f5cb4b26-5821-4b91-90a0-629f4f0cbd2f.png,0.04639460000908002,38,0.0,0.0
faster_rcnn,3,68f6391e-0148-458f-975c-5369d10ef81a.png,0.0464957999647595,24,0.0,0.0
faster_rcnn,3,bce09fde-2765-4fe5-ac6f-1e5966a43882.png,0.046512899978552014,36,0.0,0.0
faster_rcnn,3,776b44fa-43e6-4f7b-87fb-7ae97763085f.png,0.04675809998298064,32,0.0,0.0
faster_rcnn,3,f2f285d8-db26-4907-a795-c43ffbf0cad1.png,0.046360700041987,38,0.0,0.0
faster_rcnn,3,dce6a692-4798-4d0e-b183-bf981ce5da46.png,0.04692120000254363,12,0.0,0.0
faster_rcnn,3,b42eaeb8-b6d3-41d7-836c-56fd0922abf6.png,0.04742169997189194,39,0.0,0.0
faster_rcnn,3,843051a1-92ae-40b3-a835-70ba939338cd.png,0.04664069996215403,37,0.0,0.0
faster_rcnn,3,5b6f828f-98b3-4a29-b93c-763594d135fd.png,0.04733390000183135,35,0.0,0.0
faster_rcnn,3,723515df-a2b9-4f89-bb3f-437e364bc726.png,0.04755840002326295,34,0.0,0.0
faster_rcnn,3,ece9ecd0-64b4-4672-b0af-96d0a147b3cd.png,0.046721499995328486,30,0.0,0.0
faster_rcnn,3,41e6698f-96a6-4072-ade5-e018a57c0460.png,0.04783479997422546,14,0.0,0.0
faster_rcnn,3,79ae041d-6f41-47b0-b82e-02e78f7896c0.png,0.0470797999878414,31,0.0,0.0
faster_rcnn,3,f98f029b-bd96-4a3b-b7df-68a198750541.png,0.0471976000117138,8,0.0,0.0
faster_rcnn,3,6e0ac228-0e49-4dd6-b5b1-bfd376b35365.png,0.0473894999595359,13,0.0,0.0
faster_rcnn,3,88942782-7948-43f0-bb6a-8ef1f7002327.png,0.04731329996138811,4,0.0,0.0
faster_rcnn,3,5f0b21ab-ed6f-4ce0-ba33-af559c6c6c5f.png,0.04705519997514784,31,0.0,0.0
faster_rcnn,3,c0608b6d-a375-4cda-8133-b5ec73217435.png,0.046675999998115,25,0.0,0.0
faster_rcnn,3,ddd1dc87-9c71-4728-b4a1-2c28d2e4fd8a.png,0.04711370001314208,30,0.0,0.0
faster_rcnn,3,f3c57937-bb53-4463-99e9-ae51e120678f.png,0.046997899946291,28,0.0,0.0
faster_rcnn,3,03682e3c-d601-4e35-9ba5-06e85bba5c7c.png,0.047696600027848035,13,0.0,0.0
faster_rcnn,3,89e23e03-487d-49dd-ae1e-b42efe3ae119.png,0.04667980002705008,14,0.0,0.0
faster_rcnn,3,f623bffb-23e3-4861-a081-17ff805f9570.png,0.046442999970167875,25,0.0,0.0
faster_rcnn,3,9bd0edc1-d478-43b3-9f0d-809a41fe395e.png,0.046410600014496595,22,0.0,0.0
faster_rcnn,3,8ef2ab87-f997-405c-8ccf-b32c7efaccff.png,0.04795109998667613,12,0.0,0.0
faster_rcnn,3,65738ec0-4bc7-45b4-ad9c-8d1d84b1618f.png,0.048960199987050146,29,0.0,0.0
faster_rcnn,3,e27c61ea-5502-4033-8c74-a700de56eea4.png,0.049819600011687726,42,0.0,0.0
faster_rcnn,3,e6f88624-0bdb-40c3-9a36-7abe982a65c5.png,0.04931909998413175,37,0.0,0.0
faster_rcnn,3,6ed32587-0518-4b4b-95e6-a4b0651b1a6d.png,0.04817190003814176,33,0.0,0.0
faster_rcnn,3,93352cf0-4e4c-4b86-b132-c6f0c492537e.png,0.04757579998113215,13,0.0,0.0
faster_rcnn,3,b7bee95b-ea79-46de-ac78-94ff8328a274.png,0.04812950000632554,31,0.0,0.0
faster_rcnn,3,b6271674-f13d-4087-ae03-d6ae35381dfc.png,0.04760579997673631,40,0.0,0.0
faster_rcnn,3,4a055fd8-229a-45f7-afa1-84488eac8ae3.png,0.04838180000660941,15,0.0,0.0
faster_rcnn,3,6f47bae9-705f-41c8-8a28-d5cf88927b0e.png,0.048670099989976734,24,0.0,0.0
faster_rcnn,3,b8020472-9c2d-44ce-a09b-f5795b95f230.png,0.04777340003056452,23,0.0,0.0
faster_rcnn,3,13f8bb2b-9c21-4131-aee1-eef3bc0cf88b.png,0.05108180001843721,9,0.0,0.0
faster_rcnn,3,1871337b-8e0b-4329-93a4-b0d9afc5c814.png,0.051020000013522804,33,0.0,0.0
faster_rcnn,3,6fe73af9-299c-4fa8-bb73-11e4fd4398d9.png,0.04867609997745603,25,0.0,0.0
faster_rcnn,3,7cbb6939-4333-4f08-ae0f-b7631307775d.png,0.047366200014948845,19,0.0,0.0
faster_rcnn,3,74b0e0b5-eaa2-4112-a15a-e3b883907053.png,0.047259800019674,11,0.0,0.0
faster_rcnn,3,e5609023-683a-4582-a9e4-81aa527bb63c.png,0.046938200015574694,37,0.0,0.0
faster_rcnn,3,47be0a9e-b6f7-4104-ab24-f3671287aead.png,0.047031600028276443,17,0.0,0.0
faster_rcnn,3,d1a35ffa-157f-4e1b-8656-72b40ecff775.png,0.047887699969578534,40,0.0,0.0
faster_rcnn,3,38e001a1-f518-4dc3-bdf7-b568ba90f512.png,0.048518900002818555,35,0.0,0.0
faster_rcnn,3,28ba0617-0cac-4198-8b8a-c35fde545ace.png,0.04707149998284876,45,0.0,0.0
faster_rcnn,3,00313ee0-9eaa-42f4-b0ab-c148ed3241cd.png,0.04779009998310357,18,0.0,0.0
faster_rcnn,3,64261ed9-63ec-457f-a7ae-a7ce346ed938.png,0.04730149998795241,37,0.0,0.0
faster_rcnn,3,3e5d2773-d4a8-42eb-bc5a-395bf04b0ac3.png,0.0475758999818936,14,0.0,0.0
faster_rcnn,3,d8cf8e37-9ba7-47ea-9e78-0c635e550583.png,0.04739159997552633,36,0.0,0.0
faster_rcnn,3,b0469327-31ae-457e-b1d8-31d1a99fc0d6.png,0.04695649998029694,18,0.0,0.0
faster_rcnn,3,17764c35-e511-4ff1-a7d1-cc5d670b0f08.png,0.04749129997799173,36,0.0,0.0
faster_rcnn,3,781c3177-0d28-4a95-902d-070104584431.png,0.047849200025666505,16,0.0,0.0
faster_rcnn,3,bd20e44c-abe6-48ac-afc7-e5cd95aa9441.png,0.04881990002468228,27,0.0,0.0
faster_rcnn,3,f4ed7271-d4b8-4bbd-a084-2728e2ef0253.png,0.0488990000449121,23,0.0,0.0
faster_rcnn,3,c8f6693a-36a2-444c-ad76-6613c41e87ea.png,0.04723630001535639,6,0.0,0.0
faster_rcnn,3,a872cd00-56a9-47b7-b38b-0ee07f10cdeb.png,0.048001600021962076,8,0.0,0.0
faster_rcnn,3,ae61cc11-2e4c-4715-8048-408677485e60.png,0.0468871999764815,18,0.0,0.0
faster_rcnn,3,82d1c9a4-49f0-4e33-b359-06e9b4a38e11.png,0.047419399954378605,23,0.0,0.0
faster_rcnn,3,f99dcdfc-1490-43ac-87ab-39a7cc4189b1.png,0.04951189999701455,35,0.0,0.0
faster_rcnn,3,29128fda-79ce-4a14-bbf9-9884422075d0.png,0.047155799984466285,39,0.0,0.0
faster_rcnn,3,b6881b42-dbed-4d4b-b631-29def07e2989.png,0.04736440000124276,27,0.0,0.0
faster_rcnn,3,169d225c-4691-4897-a382-8aac28b0c348.png,0.048763400001917034,10,0.0,0.0
faster_rcnn,3,ca315c36-fd74-46dd-9307-0524e6b937bb.png,0.047228200011886656,9,0.0,0.0
faster_rcnn,3,988557ef-b991-40cf-90dc-483a2534a75a.png,0.046776400005910546,42,0.0,0.0
faster_rcnn,3,f8918010-5d4d-430b-bacb-8ca1f278abae.png,0.047101000032853335,32,0.0,0.0
faster_rcnn,3,ceb849b4-5618-4c3b-b34a-6ef007ae2ba0.png,0.04734950000420213,27,0.0,0.0
faster_rcnn,3,d7ccc813-9dab-48c3-bf30-c6d305c85a4a.png,0.0474644000059925,35,0.0,0.0
faster_rcnn,3,0864e801-58cb-4df8-b7a8-dd9e32c97178.png,0.04712300002574921,8,0.0,0.0
faster_rcnn,3,64965325-3bb3-41f9-9377-b19ec6110048.png,0.04691500001354143,35,0.0,0.0
faster_rcnn,3,4f71fa14-67f7-4985-8f06-b8480416790f.png,0.047258200007490814,28,0.0,0.0
faster_rcnn,3,8d85ff98-36a9-4763-9238-1fe184b8409e.png,0.04869039996992797,17,0.0,0.0
faster_rcnn,3,459ef256-48ff-4456-b5f6-e2383bfbdc33.png,0.048788500018417835,17,0.0,0.0
faster_rcnn,3,83f0d9e7-520b-41ee-a7c0-f93713784281.png,0.04839120001997799,39,0.0,0.0
faster_rcnn,3,8bc6dd29-efc9-4ffc-9562-2f35b815390f.png,0.04829020000761375,29,0.0,0.0
faster_rcnn,3,74ef566d-21ce-4b66-b134-a713ca915762.png,0.04849100002320483,14,0.0,0.0
faster_rcnn,3,6a078738-03df-4e3f-adb3-d203baef1e1c.png,0.047351300017908216,35,0.0,0.0
faster_rcnn,3,7e7f06d1-3d03-448f-937c-3c9a449d773c.png,0.047296499949879944,18,0.0,0.0
faster_rcnn,3,f750621a-0f9d-4dea-941d-a2c52a8aba72.png,0.04769089998444542,39,0.0,0.0
faster_rcnn,3,e4953ef6-48c4-4aee-b6e8-57baa785b8a2.png,0.04744070000015199,33,0.0,0.0
faster_rcnn,3,8ce38d07-8569-41dd-beb9-40d9afc3f2cc.png,0.047182600013911724,17,0.0,0.0
faster_rcnn,3,853eb3dc-762c-4b84-901e-3399addf1fe6.png,0.050033100007567555,15,0.0,0.0
faster_rcnn,3,81d9d146-e9bb-478b-aeed-c2431780030e.png,0.047151299950201064,37,0.0,0.0
faster_rcnn,3,d55fda52-2efc-449c-a9c5-5066a16ea85b.png,0.04717009997693822,9,0.0,0.0
