detector,threshold_probability,net_benefit,net_benefit_ci_lower,net_benefit_ci_upper,mean_true_positive_images,mean_false_positive_images,mean_flagged_images,treat_all_net_benefit,treat_all_ci_lower,treat_all_ci_upper,treat_none_net_benefit,treat_none_ci_lower,treat_none_ci_upper,net_benefit_difference_vs_other,difference_ci_lower,difference_ci_upper,other_detector,point_estimate_preferred_detector,paired_ci_preferred_detector,point_estimate_best_strategy,population,population_unit,image_count,positive_image_count,negative_image_count,disease_prevalence,disease_prevalence_percent,patient_group_count,seed_count,seed_ids,confidence_level,bootstrap_resamples,bootstrap_valid_resamples,bootstrap_method,seed_aggregation,decision_rule,outcome_definition,score_interpretation
yolo11s,0.85,0.0005333333333333334,0.0,0.003065825334755299,0.4,0.0,0.4,-4.1644444444444435,-4.494035586833371,-3.825975961797874,0.0,0.0,0.0,0.08035555555555554,0.010257523625368489,0.1619071804794152,faster_rcnn,yolo11s,yolo11s,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.86,-0.07447619047619045,-0.15692970963995348,-0.0053494190885103226,49.8,17.2,67.0,-4.533333333333332,-4.886466700178611,-4.170688530497723,0.0,0.0,0.0,-0.07500952380952378,-0.15692970963995348,-0.006418085582958289,yolo11s,yolo11s,yolo11s,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.86,0.0005333333333333334,0.0,0.003065825334755299,0.4,0.0,0.4,-4.533333333333332,-4.886466700178611,-4.170688530497723,0.0,0.0,0.0,0.07500952380952378,0.006418085582958277,0.15692970963995342,faster_rcnn,yolo11s,yolo11s,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.87,-0.06742564102564103,-0.14014549595141693,-0.005910574331897546,45.8,14.4,60.199999999999996,-4.958974358974358,-5.339271830961581,-4.568433802074471,0.0,0.0,0.0,-0.06769230769230769,-0.14014549595141693,-0.0062028692956528205,yolo11s,yolo11s,yolo11s,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.87,0.0002666666666666667,0.0,0.0015329126673776494,0.2,0.0,0.2,-4.958974358974358,-5.339271830961581,-4.568433802074471,0.0,0.0,0.0,0.06769230769230769,0.006202869295652801,0.14014549595141676,faster_rcnn,yolo11s,yolo11s,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.88,-0.06942222222222223,-0.14563975021533163,-0.005799967620840111,41.8,12.8,54.599999999999994,-5.455555555555556,-5.867544483541714,-5.032469952247344,0.0,0.0,0.0,-0.06942222222222223,-0.14563975021533163,-0.005799967620840111,yolo11s,yolo11s,yolo11s,yolo11s|treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.88,0.0,0.0,0.0,0.0,0.0,0.0,-5.455555555555556,-5.867544483541714,-5.032469952247344,0.0,0.0,0.0,0.06942222222222223,0.005799967620840061,0.14563975021533163,faster_rcnn,yolo11s,yolo11s,yolo11s|treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.89,-0.056412121212121226,-0.1385369273941617,0.003704137895574105,38.6,10.0,48.6,-6.042424242424243,-6.491866709318233,-5.580876311542557,0.0,0.0,0.0,-0.056412121212121226,-0.1385369273941617,0.003704137895574105,yolo11s,yolo11s,not_distinguished,yolo11s|treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.89,0.0,0.0,0.0,0.0,0.0,0.0,-6.042424242424243,-6.491866709318233,-5.580876311542557,0.0,0.0,0.0,0.056412121212121226,-0.003704137895574144,0.13853692739416162,faster_rcnn,yolo11s,not_distinguished,yolo11s|treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.9,-0.051466666666666695,-0.13170841140426395,0.004312086023112621,33.4,8.0,41.4,-6.746666666666668,-7.241053380250057,-6.238963942696813,0.0,0.0,0.0,-0.051466666666666695,-0.13170841140426395,0.004312086023112621,yolo11s,yolo11s,not_distinguished,yolo11s|treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.9,0.0,0.0,0.0,0.0,0.0,0.0,-6.746666666666668,-7.241053380250057,-6.238963942696813,0.0,0.0,0.0,0.051466666666666695,-0.004312086023112631,0.13170841140426393,faster_rcnn,yolo11s,not_distinguished,yolo11s|treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.91,-0.039259259259259285,-0.11898141429581904,0.009341039549653053,29.2,5.8,35.0,-7.607407407407409,-8.156725978055622,-7.043293269663127,0.0,0.0,0.0,-0.039259259259259285,-0.11898141429581904,0.009341039549653053,yolo11s,yolo11s,not_distinguished,yolo11s|treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.91,0.0,0.0,0.0,0.0,0.0,0.0,-7.607407407407409,-8.156725978055622,-7.043293269663127,0.0,0.0,0.0,0.039259259259259285,-0.009341039549653199,0.11898141429581902,faster_rcnn,yolo11s,not_distinguished,yolo11s|treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.92,-0.035466666666666716,-0.11419852613326736,0.0116579430733748,24.0,4.4,28.4,-8.683333333333339,-9.301316725312576,-8.04870492837102,0.0,0.0,0.0,-0.035466666666666716,-0.11419852613326736,0.0116579430733748,yolo11s,yolo11s,not_distinguished,yolo11s|treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-8.683333333333339,-9.301316725312576,-8.04870492837102,0.0,0.0,0.0,0.035466666666666716,-0.011657943073374826,0.11419852613326731,faster_rcnn,yolo11s,not_distinguished,yolo11s|treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.93,-0.04552380952380957,-0.14269058661980635,0.009687178042074427,19.0,4.0,23.0,-10.066666666666674,-10.77293340035723,-9.341377060995452,0.0,0.0,0.0,-0.04552380952380957,-0.14269058661980635,0.009687178042074427,yolo11s,yolo11s,not_distinguished,yolo11s|treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.93,0.0,0.0,0.0,0.0,0.0,0.0,-10.066666666666674,-10.77293340035723,-9.341377060995452,0.0,0.0,0.0,0.04552380952380957,-0.009687178042074432,0.14269058661980635,faster_rcnn,yolo11s,not_distinguished,yolo11s|treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.94,-0.0586666666666666,-0.17093215981610835,0.005927146341589159,12.4,3.6,16.0,-11.911111111111099,-12.735088967083415,-11.064939904494675,0.0,0.0,0.0,-0.0586666666666666,-0.17093215981610835,0.005927146341589159,yolo11s,yolo11s,not_distinguished,yolo11s|treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.94,0.0,0.0,0.0,0.0,0.0,0.0,-11.911111111111099,-12.735088967083415,-11.064939904494675,0.0,0.0,0.0,0.0586666666666666,-0.005927146341589178,0.17093215981610813,faster_rcnn,yolo11s,not_distinguished,yolo11s|treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.95,-0.04986666666666661,-0.15377026041062894,0.004825199675104882,8.2,2.4,10.6,-14.493333333333318,-15.482106760500097,-13.47792788539361,0.0,0.0,0.0,-0.04986666666666661,-0.15377026041062894,0.004825199675104882,yolo11s,yolo11s,not_distinguished,yolo11s|treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.95,0.0,0.0,0.0,0.0,0.0,0.0,-14.493333333333318,-15.482106760500097,-13.47792788539361,0.0,0.0,0.0,0.04986666666666661,-0.004825199675104904,0.15377026041062877,faster_rcnn,yolo11s,not_distinguished,yolo11s|treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.96,-0.0074666666666666544,-0.0597423172518229,0.011826720604744151,4.0,0.4,4.4,-18.36666666666665,-19.602633450625124,-17.097409856742015,0.0,0.0,0.0,-0.0074666666666666544,-0.0597423172518229,0.011826720604744151,yolo11s,yolo11s,not_distinguished,yolo11s|treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.96,0.0,0.0,0.0,0.0,0.0,0.0,-18.36666666666665,-19.602633450625124,-17.097409856742015,0.0,0.0,0.0,0.0074666666666666544,-0.011826720604744156,0.05974231725182289,faster_rcnn,yolo11s,not_distinguished,yolo11s|treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.97,0.0016,0.0,0.005785423404000478,1.2,0.0,1.2,-24.8222222222222,-26.470177934166834,-23.12987980898935,0.0,0.0,0.0,0.0016,0.0,0.005785423404000478,yolo11s,faster_rcnn,not_distinguished,faster_rcnn,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.97,0.0,0.0,0.0,0.0,0.0,0.0,-24.8222222222222,-26.470177934166834,-23.12987980898935,0.0,0.0,0.0,-0.0016,-0.005785423404000479,0.0,faster_rcnn,faster_rcnn,not_distinguished,faster_rcnn,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.98,0.0,0.0,0.0,0.0,0.0,0.0,-37.7333333333333,-40.20526690125025,-35.19481971348403,0.0,0.0,0.0,0.0,0.0,0.0,yolo11s,tie,not_distinguished,faster_rcnn|yolo11s|treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.98,0.0,0.0,0.0,0.0,0.0,0.0,-37.7333333333333,-40.20526690125025,-35.19481971348403,0.0,0.0,0.0,0.0,0.0,0.0,faster_rcnn,tie,not_distinguished,faster_rcnn|yolo11s|treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.99,0.0,0.0,0.0,0.0,0.0,0.0,-76.46666666666658,-81.4105338025005,-71.38963942696807,0.0,0.0,0.0,0.0,0.0,0.0,yolo11s,tie,not_distinguished,faster_rcnn|yolo11s|treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.99,0.0,0.0,0.0,0.0,0.0,0.0,-76.46666666666658,-81.4105338025005,-71.38963942696807,0.0,0.0,0.0,0.0,0.0,0.0,faster_rcnn,tie,not_distinguished,faster_rcnn|yolo11s|treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
