scope,condition_id,family,corruption,severity,estimand,metric,unit,detector_a,detector_b,image_count,patient_group_count,seed_count,confidence_level,detector_a_estimate,detector_a_ci_low,detector_a_ci_high,detector_b_estimate,detector_b_ci_low,detector_b_ci_high,difference_a_minus_b,difference_ci_low,difference_ci_high,bootstrap_resamples,bootstrap_valid_a,bootstrap_valid_b,bootstrap_valid_difference,test_name,permutation_resamples,permutation_valid,p_value_raw,p_value_holm,holm_family_size,effect_size_name,effect_size,effect_size_n,status,reason
phase6_primary_seed_robustness,gaussian_noise_s3,noise,gaussian_noise,3,retention,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6642324537996207,0.5491873356902691,0.8045944355348088,0.5588484307562394,0.3271283084837437,1.002281883129378,0.10538402304338135,-0.2838456813633814,0.3062155115268383,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.26814637072585484,1.0,35,paired_raw_difference,0.10538402304338135,183,complete,
phase6_primary_seed_robustness,gaussian_noise_s4,noise,gaussian_noise,4,raw,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.09259259259259259,0.05781708755632462,0.13057935744902452,0.2682926829268293,0.11535714285714291,0.41304347826086957,-0.1757000903342367,-0.31042757998278464,-0.04573909224706846,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,-0.1757000903342367,183,complete,
phase6_primary_seed_robustness,gaussian_noise_s4,noise,gaussian_noise,4,raw,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.5405405405405406,0.42857142857142855,0.6413043478260869,0.0990990990990991,0.039206167904054845,0.1569831431914582,0.4414414414414415,0.34107665805340226,0.536231884057971,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,0.4414414414414415,183,complete,
phase6_primary_seed_robustness,gaussian_noise_s4,noise,gaussian_noise,4,raw,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.15810276679841898,0.10289063476565802,0.2149212239848837,0.14473684210526316,0.0601317650562049,0.21898610577538735,0.013365924693155812,-0.0646772154025512,0.0853054304191112,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.7778444311137772,1.0,35,paired_raw_difference,0.013365924693155812,183,complete,
phase6_primary_seed_robustness,gaussian_noise_s4,noise,gaussian_noise,4,raw,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6986235400223936,0.6718349178878793,0.7247191304319276,0.7180231257395612,0.6319927302600875,0.7770104179911542,-0.0193995857171676,-0.0740918937833957,0.05918079382060376,2000,2000,1998,1998,paired_patient_cluster_label_swap,5000,5000,0.33373325334933013,1.0,34,paired_raw_difference,-0.0193995857171676,183,complete,
phase6_primary_seed_robustness,gaussian_noise_s4,noise,gaussian_noise,4,raw,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.819433663427026,0.8005814172043896,0.8378802738688305,0.8316483758629168,0.7697884640324083,0.8732325503611985,-0.012214712435890895,-0.050005090539913366,0.044534860167922796,2000,2000,1998,1998,paired_patient_cluster_label_swap,5000,5000,0.3905218956208758,1.0,34,paired_raw_difference,-0.012214712435890895,183,complete,
phase6_primary_seed_robustness,gaussian_noise_s4,noise,gaussian_noise,4,raw,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.20337603984461128,0.13895166152061833,0.28620082048569695,0.10262316088060033,0.053825790580569674,0.17767761210839436,0.10075287896401094,0.04250346429987342,0.1555790195677638,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.10517896420715857,1.0,35,paired_raw_difference,0.10075287896401094,183,complete,
phase6_primary_seed_robustness,gaussian_noise_s4,noise,gaussian_noise,4,raw,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.08877351711642326,0.05745185319631451,0.13479708834760165,0.033403845369434436,0.016580309430251697,0.06302838746568692,0.05536967174698882,0.029598431734074823,0.08606792904805521,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.04519096180763847,1.0,35,paired_raw_difference,0.05536967174698882,183,complete,
phase6_primary_seed_robustness,gaussian_noise_s4,noise,gaussian_noise,4,retention,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6433381433381433,0.544518712286396,0.7303610747852264,0.5789473684210527,0.3333333333333333,0.7939550205715555,0.06439077491709067,-0.15318111478071816,0.30558608721299846,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.4497100579884023,1.0,35,paired_raw_difference,0.06439077491709067,183,complete,
phase6_primary_seed_robustness,gaussian_noise_s4,noise,gaussian_noise,4,retention,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.7792207792207793,0.6779661016949153,0.883720930232558,0.5789473684210527,0.3076923076923077,1.0,0.2002734107997266,-0.1362126245847175,0.437187733464329,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.016396720655868825,0.44271145770845827,35,paired_raw_difference,0.2002734107997266,183,complete,
phase6_primary_seed_robustness,gaussian_noise_s4,noise,gaussian_noise,4,retention,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.663210307479082,0.5639417448458452,0.7508705103143566,0.5789473684210527,0.3175632250965215,0.894809365934521,0.0842629390580294,-0.20906561709756247,0.32533569136377216,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.29454109178164367,1.0,35,paired_raw_difference,0.0842629390580294,183,complete,
phase6_primary_seed_robustness,gaussian_noise_s4,noise,gaussian_noise,4,retention,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,1.0095663036891451,0.978103996838108,1.0453044625154546,1.0344945142398199,0.9117074096444795,1.113959777650353,-0.024928210550674734,-0.10034658659855161,0.09772955652068513,2000,2000,1998,1998,paired_patient_cluster_label_swap,5000,5000,0.32693461307738453,1.0,34,paired_raw_difference,-0.024928210550674734,183,complete,
phase6_primary_seed_robustness,gaussian_noise_s4,noise,gaussian_noise,4,retention,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,1.007720542080027,0.9880994723424158,1.0296501647735143,1.0212434249309368,0.9434051244650381,1.0683511448713614,-0.013522882850909745,-0.05707184284523295,0.06196348120802962,2000,2000,1998,1998,paired_patient_cluster_label_swap,5000,5000,0.3807238552289542,1.0,34,paired_raw_difference,-0.013522882850909745,183,complete,
phase6_primary_seed_robustness,gaussian_noise_s4,noise,gaussian_noise,4,retention,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.5384404934867614,0.4633101742239413,0.6812686341282587,0.48570779227366595,0.3143555027300476,0.8731554960840688,0.05273270121309542,-0.26870228752883424,0.2307129180041935,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.5040991801639672,1.0,35,paired_raw_difference,0.05273270121309542,183,complete,
phase6_primary_seed_robustness,gaussian_noise_s4,noise,gaussian_noise,4,retention,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6006236523051149,0.4819910700278669,0.7821324767571812,0.4378263186825971,0.2414308950954602,0.8974185696437228,0.16279733362251786,-0.18480060353609645,0.325712759930703,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.14077184563087383,1.0,35,paired_raw_difference,0.16279733362251786,183,complete,
phase6_primary_seed_robustness,gaussian_noise_s5,noise,gaussian_noise,5,raw,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.08925869894099848,0.053690941598729766,0.1210796303845631,0.18604651162790697,0.08,0.3,-0.09678781268690849,-0.21196396147711935,0.00614624670864865,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0005998800239952009,0.006998600279944011,35,paired_raw_difference,-0.09678781268690849,183,complete,
phase6_primary_seed_robustness,gaussian_noise_s5,noise,gaussian_noise,5,raw,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.5315315315315315,0.42045042819499345,0.6202731512325115,0.07207207207207207,0.0273972602739726,0.13416346944368313,0.4594594594594595,0.31371367824238133,0.5629255666449025,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,0.4594594594594595,183,complete,
phase6_primary_seed_robustness,gaussian_noise_s5,noise,gaussian_noise,5,raw,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.1528497409326425,0.09538095238095239,0.20019289422632053,0.1038961038961039,0.04187936300174521,0.1807502738225628,0.0489536370365386,-0.05793464738064368,0.13356206426252526,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.39012197560487905,1.0,35,paired_raw_difference,0.0489536370365386,183,complete,
phase6_primary_seed_robustness,gaussian_noise_s5,noise,gaussian_noise,5,raw,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6746269340852318,0.6454722791815354,0.7080918389219635,0.7437528537378402,0.6708171649523252,0.8257091604900467,-0.06912591965260839,-0.14973342859930724,0.00018713126111105072,2000,2000,1997,1997,paired_patient_cluster_label_swap,5000,5000,0.010197960407918417,0.3467306538692262,34,paired_raw_difference,-0.06912591965260839,183,complete,
phase6_primary_seed_robustness,gaussian_noise_s5,noise,gaussian_noise,5,raw,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.8019274028809248,0.7809150842359097,0.8253017283486189,0.846610379724456,0.7954437303876453,0.9031163993622423,-0.044682976843531175,-0.10106803431758388,0.005027287993077038,2000,2000,1997,1997,paired_patient_cluster_label_swap,5000,5000,0.01979604079184163,0.6334733053389322,34,paired_raw_difference,-0.044682976843531175,183,complete,
phase6_primary_seed_robustness,gaussian_noise_s5,noise,gaussian_noise,5,raw,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.1715206324670049,0.11335063352261295,0.23852457746275058,0.08612163860573349,0.04218868576774579,0.14963235211727854,0.08539899386127142,0.02791838210117986,0.14073400372827205,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.11457708458308338,1.0,35,paired_raw_difference,0.08539899386127142,183,complete,
phase6_primary_seed_robustness,gaussian_noise_s5,noise,gaussian_noise,5,raw,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.06862013969988436,0.04402435432313982,0.10532156290727006,0.02816754696505509,0.01347509004697403,0.05547019113613997,0.04045259273482926,0.016013169182633246,0.0670012856983381,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0637872425514897,1.0,35,paired_raw_difference,0.04045259273482926,183,complete,
phase6_primary_seed_robustness,gaussian_noise_s5,noise,gaussian_noise,5,retention,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6201740770575869,0.5057171710105274,0.7280465528438839,0.40146878824969395,0.1888541666666667,0.7047899159663863,0.21870528880789292,-0.12369635313889042,0.45358755546826596,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.1231753649270146,1.0,35,paired_raw_difference,0.21870528880789292,183,complete,
phase6_primary_seed_robustness,gaussian_noise_s5,noise,gaussian_noise,5,retention,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.7662337662337663,0.6526201372997712,0.8787962037962037,0.42105263157894735,0.15,1.1114583333333314,0.3451811346548189,-0.3838399244833069,0.6462202380952377,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.033593281343731254,0.8734253149370126,35,paired_raw_difference,0.3451811346548189,183,complete,
phase6_primary_seed_robustness,gaussian_noise_s5,noise,gaussian_noise,5,retention,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.641174887288877,0.5264981272123911,0.7465276496802442,0.4155844155844156,0.16271121790563253,0.9379702851665452,0.22559047170446134,-0.3630252069236126,0.5014912598250957,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.1221755648870226,1.0,35,paired_raw_difference,0.22559047170446134,183,complete,
phase6_primary_seed_robustness,gaussian_noise_s5,noise,gaussian_noise,5,retention,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9748893090429458,0.946886897558005,1.0118463779085218,1.07156471645606,0.9430481487808445,1.1948813277388959,-0.0966754074131142,-0.2267815375658266,0.04119071680693587,2000,2000,1997,1997,paired_patient_cluster_label_swap,5000,5000,0.013397320535892822,0.4153169366126775,34,paired_raw_difference,-0.0966754074131142,183,complete,
phase6_primary_seed_robustness,gaussian_noise_s5,noise,gaussian_noise,5,retention,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.986191748286602,0.9685538118102919,1.008912115064018,1.039616391813165,0.9611495829024176,1.11208863954234,-0.05342464352656284,-0.13065668990408374,0.03023537700881155,2000,2000,1997,1997,paired_patient_cluster_label_swap,5000,5000,0.02959408118376325,0.8878224355128974,34,paired_raw_difference,-0.05342464352656284,183,complete,
phase6_primary_seed_robustness,gaussian_noise_s5,noise,gaussian_noise,5,retention,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.4541029221498168,0.3517150155145782,0.637297548745077,0.40760731393617383,0.2394963992951221,0.842325991398542,0.04649560821364296,-0.3120988424113029,0.23897205077064287,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.6810637872425515,1.0,35,paired_raw_difference,0.04649560821364296,183,complete,
phase6_primary_seed_robustness,gaussian_noise_s5,noise,gaussian_noise,5,retention,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.4642699790093924,0.33965541605020266,0.6998633084445364,0.36919382357439146,0.19356704301303945,0.8970877178304074,0.09507615543500092,-0.321105615418054,0.300722105092691,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.5022995400919816,1.0,35,paired_raw_difference,0.09507615543500092,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s1,noise,salt_and_pepper,1,raw,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.15789473684210525,0.09635271990740742,0.21678769948000715,0.3333333333333333,0.17391304347826086,0.5263157894736842,-0.17543859649122806,-0.36591282754444027,-0.03263169663033609,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,-0.17543859649122806,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s1,noise,salt_and_pepper,1,raw,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.5945945945945946,0.4626819029850746,0.6911887254901959,0.0990990990990991,0.047619047619047616,0.15126050420168066,0.49549549549549554,0.37007046913253494,0.5928598348887294,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,0.49549549549549554,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s1,noise,salt_and_pepper,1,raw,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.24952741020793953,0.1619863175835622,0.3266710305305799,0.1527777777777778,0.07545990566037737,0.22695841392649901,0.09674963243016174,-0.011855496303847916,0.1831408983490734,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.21795640871825636,1.0,35,paired_raw_difference,0.09674963243016174,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s1,noise,salt_and_pepper,1,raw,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6765904975550463,0.649926378260522,0.7073663930802103,0.6821442036669102,0.6206310367990814,0.7488012211641675,-0.005553706111863899,-0.08226727664245431,0.07291468314031968,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.863627274545091,1.0,34,paired_raw_difference,-0.005553706111863899,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s1,noise,salt_and_pepper,1,raw,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.8032360217692869,0.784150274526868,0.8252516432411989,0.8073705618253364,0.7646082755691722,0.8534346637907582,-0.004134540056049518,-0.058073362473748676,0.051078159849452624,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.8588282343531294,1.0,34,paired_raw_difference,-0.004134540056049518,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s1,noise,salt_and_pepper,1,raw,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.24854798526521663,0.15415660896287312,0.35020585521866077,0.14851904209063524,0.08512036691748998,0.22523297015265364,0.10002894317458139,0.026495025854677536,0.16567308141660414,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.2631473705258948,1.0,35,paired_raw_difference,0.10002894317458139,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s1,noise,salt_and_pepper,1,raw,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.09821033399672503,0.05983431839085699,0.14933908869035228,0.04804172936360458,0.0264493216971248,0.08039544079765008,0.05016860463312045,0.016582167640378162,0.08835441270369043,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.1265746850629874,1.0,35,paired_raw_difference,0.05016860463312045,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s1,noise,salt_and_pepper,1,retention,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,1.097060833902939,0.9353801052263173,1.2440041024852544,0.719298245614035,0.46281746031746057,1.1333333333333333,0.3777625882889041,-0.11324963065906332,0.6711387479996513,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.03259348130373925,1.0,35,paired_raw_difference,0.3777625882889041,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s1,noise,salt_and_pepper,1,retention,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.8571428571428572,0.7297217806041335,0.9753306878306878,0.5789473684210527,0.35714285714285715,1.0,0.27819548872180455,-0.13864290009673944,0.5177551484810557,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.05098980203959208,1.0,35,paired_raw_difference,0.27819548872180455,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s1,noise,salt_and_pepper,1,retention,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,1.0467188765865514,0.8930800594468855,1.184218133947236,0.6111111111111112,0.38041610054347824,1.0,0.4356077654754402,-0.004758073195932063,0.6985302250110632,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.007598480303939212,0.23555288942211555,35,paired_raw_difference,0.4356077654754402,183,complete,
